PM 2.5,Dew Point (Celcius Degree),Humidity,Pressure,Temperature,Cumulated wind speed,Precipitation
45,1,57,1013,9,8.05,0
51,1,57,1013,9,9.84,0
49,-1,43,1012,11,15.65,0
32,-3,34,1011,12,21.46,0
41,-4,30,1010,13,27.27,0
46,-4,28,1010,14,31.29,0
55,-5,24,1009,15,34.42,0
63,-3,26,1008,16,37.55,0
72,-5,23,1008,16,40.68,0
68,-4,25,1007,16,44.7,0
60,-4,26,1008,15,47.83,0
55,-5,26,1009,14,51.85,0
49,-7,24,1010,13,55.87,0
43,-8,23,1012,12,59,0
44,-8,23,1014,12,0.89,0
46,-6,34,1015,9,0.89,0
39,-5,36,1016,9,5.81,0
10,-7,27,1017,11,13.86,0
13,-8,29,1018,9,7.15,0
9,-10,26,1020,8,14.3,0
6,-11,26,1021,7,5.81,0
8,-12,24,1022,7,9.83,0
10,-12,26,1023,6,4.02,0
8,-12,27,1024,5,7.15,0
9,-14,19,1025,8,11.17,0
9,-16,15,1026,9,16.98,0
7,-17,13,1026,10,21.9,0
8,-16,14,1026,10,29.05,0
6,-17,12,1025,11,34.86,0
6,-16,12,1024,12,39.78,0
4,-19,8,1023,14,7.15,0
7,-18,9,1022,14,5.81,0
6,-20,7,1021,14,9.83,0
7,-20,7,1020,14,13.85,0
9,-20,7,1020,14,4.92,0
8,-20,8,1020,13,4.92,0
16,-19,9,1021,12,8.05,0
25,-16,13,1022,11,1.79,0
28,-16,13,1023,11,3.58,0
23,-16,13,1024,11,0.89,0
41,-16,13,1024,11,1.79,0
41,-10,24,1024,9,1.79,0
56,-2,49,1024,8,7.6,0
72,-1,56,1024,7,12.52,0
63,-1,60,1025,6,15.65,0
65,-2,52,1025,7,18.78,0
56,-4,48,1025,6,20.57,0
60,-4,48,1025,6,22.36,0
51,-4,45,1026,7,24.15,0
43,-4,42,1027,8,25.94,0
41,-5,39,1026,8,29.07,0
43,-1,52,1026,8,33.09,0
28,1,65,1026,7,40.24,0
35,-1,56,1025,7,4.02,0
40,-3,45,1025,8,4.02,0
41,-3,45,1024,8,8.04,0
59,-3,45,1023,8,12.06,0
57,-3,45,1022,8,16.08,0
51,-2,49,1022,8,21,0
57,-2,52,1022,7,26.81,0
64,0,60,1022,7,32.62,0
71,0,65,1023,6,37.54,0
77,1,75,1023,5,41.56,0
73,1,75,1023,5,45.58,0
67,1,75,1023,5,48.71,0
64,1,75,1023,5,51.84,0
65,1,80,1023,4,53.63,0
74,1,86,1023,3,55.42,0
80,1,86,1023,3,57.21,0
84,1,93,1022,2,0.89,0
83,0,93,1023,1,0.89,0
86,1,100,1023,1,0.89,0
92,3,93,1023,4,2.68,0
92,2,75,1023,6,4.47,0
84,1,61,1023,8,6.26,0
75,0,49,1023,10,0.89,0
78,-1,40,1022,12,2.68,0
75,-3,30,1021,14,4.47,0
81,-3,28,1020,15,6.26,0
70,-4,25,1019,16,10.28,0
69,-2,29,1018,16,4.92,0
63,-2,29,1017,16,9.84,0
75,-2,30,1017,15,15.65,0
67,-2,33,1018,14,21.46,0
73,-3,32,1018,13,27.27,0
81,-2,37,1019,12,31.29,0
78,-2,40,1020,11,36.21,0
91,-1,43,1020,11,38,0
105,0,56,1020,8,0.89,0
117,1,61,1021,8,1.79,0
118,1,70,1021,6,4.92,0
125,1,65,1021,7,0.89,0
123,2,80,1020,5,0.89,0
132,2,80,1021,5,1.78,0
126,2,86,1020,4,2.67,0
136,2,86,1020,4,0.89,0
151,3,81,1021,6,1.78,0
143,4,75,1021,8,0.89,0
153,4,66,1021,10,1.79,0
156,3,54,1021,12,3.58,0
164,3,44,1020,15,6.71,0
147,2,38,1019,16,10.73,0
134,3,41,1018,16,15.65,0
138,3,39,1016,17,19.67,0
140,2,34,1015,18,25.48,0
142,0,27,1014,19,31.29,0
149,0,29,1014,18,37.1,0
137,2,36,1014,17,42.02,0
126,3,41,1015,16,46.94,0
102,3,47,1016,14,50.96,0
89,3,50,1016,13,54.98,0
89,3,50,1016,13,58.11,0
104,3,50,1016,13,63.03,0
114,3,54,1016,12,67.05,0
120,4,61,1016,11,71.07,0
123,4,66,1015,10,74.2,0
128,4,70,1015,9,75.99,0
138,4,81,1016,7,0.89,0
147,3,75,1016,7,1.79,0
151,4,75,1016,8,4.92,0
160,5,75,1016,9,6.71,0
165,5,71,1016,10,9.84,0
175,6,66,1016,12,11.63,0
195,6,62,1016,13,1.79,0
201,6,58,1015,14,3.13,0
214,7,58,1015,15,7.15,0
236,7,58,1014,15,11.17,0
218,7,58,1014,15,16.09,0
228,7,55,1013,16,20.11,0
190,7,55,1012,16,25.03,0
158,7,58,1011,15,29.95,0
166,7,58,1012,15,33.08,0
171,6,54,1012,15,34.87,0
183,7,71,1012,12,0.89,0
197,7,76,1012,11,1.78,0
188,7,76,1012,11,1.79,0
152,7,66,1012,13,4.92,0
135,7,66,1012,13,8.94,0
135,7,71,1012,12,12.96,0
134,6,76,1012,10,16.09,0
140,6,76,1011,10,17.88,0
146,7,87,1011,9,21.01,0
175,7,87,1011,9,22.8,0
195,7,81,1011,10,25.93,0
203,7,81,1011,10,29.95,0
201,7,81,1012,10,31.74,0
214,7,76,1011,11,1.79,0
214,7,76,1011,11,1.79,0
229,8,71,1011,13,4.92,0
247,8,67,1010,14,1.79,0
250,8,71,1010,13,4.02,0
258,9,67,1009,15,0.89,0
260,9,63,1008,16,4.02,0
275,8,62,1010,15,4.92,0
258,8,62,1011,15,8.05,0
215,7,58,1011,15,0.89,0
200,7,71,1012,12,1.79,0
190,7,71,1012,12,0.89,0
217,8,81,1013,11,1.79,0
236,7,87,1013,9,0.89,0
224,7,93,1013,8,1.78,0
241,7,93,1013,8,2.67,0
217,7,93,1013,8,1.79,0
179,7,93,1013,8,0.89,0
154,6,93,1013,7,2.68,0
125,5,93,1012,6,4.47,0
148,4,93,1012,5,7.6,0
165,5,93,1012,6,10.73,0
125,8,93,1012,9,13.86,0
87,8,71,1011,13,15.65,0
85,7,58,1011,15,0.89,0
73,6,48,1010,17,1.79,0
77,2,28,1010,21,3.13,0
74,-2,18,1008,23,4.92,0
36,-6,13,1008,24,13.86,0
15,-10,9,1007,24,22.8,0
9,-11,8,1007,25,32.63,0
8,-8,11,1006,24,42.46,0
11,-6,16,1007,20,49.61,0
14,-3,22,1007,19,54.53,0
18,-4,22,1008,18,59.45,0
14,-2,27,1011,17,8.05,0
8,-5,21,1012,17,9.83,0
4,-4,26,1013,15,18.77,0
6,-4,28,1013,14,25.92,0
7,-5,28,1013,13,31.73,0
14,-4,32,1013,12,35.75,0
12,-4,30,1013,13,40.67,0
16,-4,32,1013,12,44.69,0
14,-5,30,1012,12,48.71,0
15,-7,25,1013,12,53.63,0
10,-8,22,1014,13,61.68,0
9,-7,21,1014,15,68.83,0
8,-8,18,1014,16,76.88,0
9,-8,17,1014,17,85.82,0
10,-9,14,1014,19,94.76,0
10,-10,12,1014,20,104.59,0
9,-9,12,1013,21,113.53,0
8,-9,11,1013,22,121.58,0
9,-11,10,1012,22,131.41,0
6,-12,8,1011,23,141.24,0
5,-12,8,1011,23,147.05,0
7,-15,7,1011,22,156.88,0
8,-16,7,1011,21,165.82,0
19,-15,8,1011,19,170.74,0
22,-13,14,1012,14,173.87,0
52,-10,17,1013,14,0.89,0
40,-6,27,1013,12,1.78,0
95,-13,11,1013,17,1.79,0
40,-7,27,1013,11,0.89,0
71,-6,31,1013,10,3.13,0
64,-5,34,1013,10,1.79,0
92,-3,42,1013,9,1.79,0
83,-4,37,1012,10,0.89,0
100,0,60,1012,7,0.89,0
115,0,60,1012,7,1.78,0
70,0,46,1012,11,2.67,0
83,-2,33,1013,14,3.56,0
87,-4,25,1012,16,1.79,0
81,-3,22,1012,19,0.89,0
80,0,26,1011,20,2.68,0
80,-1,21,1010,22,3.13,0
78,0,21,1009,23,7.15,0
70,1,22,1008,24,8.94,0
66,1,22,1007,24,12.96,0
74,1,22,1006,24,16.98,0
74,2,26,1006,22,21,0
80,1,24,1006,22,25.92,0
74,1,28,1006,20,30.84,0
52,0,27,1007,19,35.76,0
41,-3,25,1008,17,38.89,0
38,-3,25,1009,17,43.81,0
45,-2,27,1009,17,45.6,0
55,-1,31,1009,16,48.73,0
63,-1,33,1009,15,1.79,0
69,-1,35,1009,14,0.89,0
81,1,50,1009,11,0.89,0
122,1,50,1009,11,1.79,0
82,1,57,1009,9,3.58,0
55,2,61,1010,9,0.89,0
62,3,50,1011,13,1.78,0
61,-1,27,1011,18,1.79,0
46,-6,17,1012,19,4.02,0
45,-2,22,1012,20,7.15,0
50,0,24,1012,21,11.17,0
54,-1,21,1011,22,14.3,0
64,1,23,1010,23,18.32,0
75,2,23,1010,24,22.34,0
76,3,25,1009,24,26.36,0
70,1,22,1009,24,31.28,0
80,2,25,1009,23,36.2,0
82,4,30,1009,22,41.12,0
95,4,34,1010,20,45.14,0
77,5,39,1011,19,48.27,0
81,4,41,1012,17,51.4,0
97,4,44,1012,16,54.53,0
103,4,47,1013,15,56.32,0
85,4,47,1013,15,58.11,0
89,4,54,1012,13,61.24,0
96,4,54,1011,13,63.03,0
80,5,58,1011,13,0.89,0
85,5,66,1010,11,0.89,0
91,5,62,1010,12,0.89,0
81,6,71,1010,11,0.89,0
81,5,58,1010,13,0.89,0
94,5,54,1010,14,1.79,0
80,5,47,1010,16,4.92,0
79,6,54,1010,15,8.94,0
89,6,54,1010,15,0.89,0
85,7,51,1009,17,3.13,0
82,7,48,1009,18,4.92,0
85,7,48,1008,18,0.89,0
92,7,48,1007,18,1.78,0
92,7,48,1007,18,2.67,0
96,8,48,1007,19,3.56,0
74,7,45,1008,19,3.13,0
16,-5,19,1010,19,12.96,0
21,-9,13,1011,20,22.79,0
20,-8,15,1012,19,29.94,0
17,-5,23,1012,16,1.79,0
11,-10,13,1013,19,7.15,0
11,-10,13,1014,19,12.96,0
14,-11,13,1014,17,16.98,0
14,-11,14,1014,16,18.77,0
15,-2,40,1014,11,0.89,0
17,-3,42,1013,9,1.79,0
17,-1,52,1013,8,0.89,0
21,1,61,1013,8,1.78,0
24,1,41,1014,14,2.67,0
20,-4,19,1014,20,1.79,0
17,-9,11,1014,22,3.13,0
47,-9,11,1013,23,6.26,0
44,-9,9,1012,25,9.39,0
39,-8,9,1012,27,14.31,0
27,-11,7,1011,27,22.36,0
30,-11,6,1009,28,31.3,0
11,-14,5,1009,29,42.48,0
12,-14,5,1008,29,51.42,0
38,-15,5,1008,28,62.6,0
74,-13,6,1008,27,71.54,0
37,-15,5,1009,26,80.48,0
31,-13,7,1010,25,87.63,0
32,-14,6,1011,24,93.44,0
48,-14,6,1011,24,100.59,0
81,-13,8,1011,23,106.4,0
36,-10,13,1012,18,110.42,0
12,-11,11,1013,20,4.92,0
10,-13,10,1014,18,9.84,0
11,-12,13,1014,16,11.63,0
15,-7,25,1014,12,1.79,0
10,-4,37,1014,10,0.89,0
11,-8,20,1015,14,3.13,0
14,-11,13,1015,17,4.92,0
10,-10,13,1016,19,9.84,0
9,-10,11,1016,21,13.86,0
11,-10,10,1015,22,18.78,0
70,-10,9,1015,24,23.7,0
11,-11,7,1014,26,27.72,0
12,-9,8,1013,28,4.02,0
13,-9,8,1012,28,3.13,0
16,-13,5,1011,28,4.92,0
11,-11,6,1011,28,3.13,0
13,-12,6,1011,27,4.02,0
22,-15,5,1011,26,3.13,0
36,-10,10,1012,23,0.89,0
45,-9,13,1013,20,1.78,0
40,-6,18,1014,18,2.67,0
38,-10,13,1015,19,1.79,0
38,-4,26,1016,15,6.71,0
81,-2,33,1017,14,10.73,0
41,-2,35,1018,13,12.52,0
36,-1,46,1018,10,1.79,0
59,0,53,1018,9,3.58,0
46,2,65,1018,8,0.89,0
48,4,75,1018,8,0.89,0
83,2,65,1018,8,0.89,0
45,2,47,1018,13,0.89,0
33,2,36,1018,17,1.78,0
30,1,31,1018,18,2.67,0
27,0,27,1017,19,1.79,0
24,-2,21,1016,21,3.58,0
28,-6,14,1015,22,1.79,0
34,-7,12,1014,23,3.58,0
33,-5,13,1013,25,1.79,0
28,-5,13,1012,25,3.13,0
35,-4,15,1011,24,7.15,0
38,-1,20,1011,23,12.96,0
59,-1,21,1011,22,20.11,0
41,0,24,1012,21,25.92,0
51,-1,22,1012,21,29.05,0
56,0,31,1012,17,30.84,0
70,1,36,1013,16,32.63,0
71,4,47,1013,15,35.76,0
55,1,36,1013,16,38.89,0
52,0,33,1013,16,42.02,0
53,1,38,1013,15,43.81,0
57,2,44,1013,14,45.6,0
72,3,47,1013,14,49.62,0
88,5,54,1013,14,52.75,0
98,6,62,1014,13,54.54,0
103,6,58,1014,14,57.67,0
100,6,51,1015,16,1.79,0
102,7,51,1014,17,1.79,0
75,7,45,1014,19,0.89,0
78,4,32,1013,21,3.13,0
89,2,26,1012,22,4.92,0
98,3,26,1012,23,8.94,0
96,1,22,1011,24,12.07,0
97,2,23,1010,24,15.2,0
96,4,28,1009,23,19.22,0
95,3,26,1008,23,23.24,0
86,4,32,1009,21,29.05,0
94,3,32,1009,20,33.97,0
79,4,37,1010,19,39.78,0
87,4,39,1011,18,44.7,0
81,4,41,1012,17,48.72,0
59,5,45,1013,17,54.53,0
68,4,41,1013,17,58.55,0
82,7,66,1015,13,4.02,0
60,9,81,1016,12,1.79,0
44,9,76,1016,13,4.92,0.1
48,9,81,1016,12,0.89,0
52,9,81,1017,12,0.89,0
51,9,76,1017,13,0.89,0
51,10,76,1018,14,1.79,0
56,8,58,1018,16,3.58,0
57,8,55,1018,17,0.89,0
63,9,52,1018,19,1.78,0
61,7,45,1018,19,3.57,0
69,6,39,1018,20,4.46,0
71,7,40,1017,21,6.25,0
73,5,32,1016,22,3.13,0
67,5,32,1016,22,1.79,0
60,5,32,1015,22,4.02,0
57,4,30,1015,22,8.04,0
52,4,32,1015,21,12.96,0
66,5,39,1015,19,16.98,0
72,6,42,1016,19,20.11,0
77,7,55,1016,16,23.24,0
96,7,51,1016,17,25.03,0
86,7,55,1017,16,26.82,0
71,7,58,1017,15,30.84,0
67,7,58,1017,15,34.86,0
74,7,62,1017,14,36.65,0
83,7,62,1017,14,39.78,0
88,7,66,1017,13,42.91,0
98,7,66,1017,13,46.04,0
112,8,76,1018,12,1.79,0
124,9,71,1018,14,1.79,0
131,10,67,1018,16,3.58,0
139,9,55,1018,18,5.37,0
117,10,55,1018,19,1.79,0
83,9,40,1017,23,7.15,0
82,7,35,1017,23,14.3,0
78,5,29,1016,24,19.22,0
70,3,25,1015,24,26.37,0
64,2,22,1015,25,32.18,0
65,0,19,1014,25,36.2,0
54,-1,17,1014,25,42.01,0
65,-1,19,1014,24,47.82,0
71,1,23,1014,23,51.84,0
75,3,30,1015,21,54.97,0
80,4,34,1016,20,56.76,0
84,9,63,1016,16,57.65,0
104,8,55,1016,17,59.44,0
134,8,55,1016,17,61.23,0
136,8,58,1016,16,63.02,0
145,9,67,1016,15,64.81,0
144,9,71,1016,14,0.89,0
153,8,67,1017,14,1.34,0
167,9,81,1017,12,0.89,0
157,9,81,1017,12,0.89,0
152,10,72,1018,15,0.89,0
166,8,55,1018,17,1.79,0
169,10,55,1018,19,0.89,0
161,10,49,1018,21,1.78,0
156,11,46,1018,23,2.67,0
172,12,44,1017,25,3.56,0
177,12,41,1016,26,4.45,0
182,11,36,1016,27,3.13,0
179,11,36,1015,27,6.26,0
187,12,39,1014,27,10.28,0
209,13,41,1013,27,14.3,0
211,13,44,1013,26,18.32,0
230,13,47,1014,25,22.34,0
254,14,60,1014,22,25.47,0
271,15,60,1015,23,29.49,0
275,15,68,1015,21,31.28,0
284,15,77,1015,19,0.89,0
297,15,82,1015,18,0.89,0
314,15,82,1015,18,1.78,0
301,15,88,1015,17,0.89,0
320,14,87,1015,16,1.78,0
315,14,93,1015,15,0.89,0
318,14,93,1015,15,0.89,0
312,14,93,1015,15,1.34,0
286,16,93,1015,17,0.89,0
271,15,72,1016,20,0.89,0
261,16,64,1015,23,1.78,0
266,15,57,1015,24,2.67,0
265,16,54,1015,26,3.56,0
259,16,50,1014,27,3.13,0
171,14,39,1014,29,1.79,0
103,11,30,1013,30,4.02,0
103,9,25,1012,31,8.04,0
82,8,23,1012,31,12.96,0
85,7,23,1012,30,17.88,0
90,7,26,1012,28,21.9,0
135,8,30,1012,27,25.92,0
148,10,38,1013,25,27.71,0
143,11,46,1014,23,29.5,0
137,14,68,1014,20,0.89,0
161,14,72,1014,19,1.34,0
157,14,77,1015,18,1.79,0
170,14,77,1015,18,2.68,0
156,14,77,1014,18,0.89,0
157,13,77,1015,17,1.78,0
169,13,77,1015,17,0.89,0
185,13,87,1015,15,0.89,0
217,13,82,1015,16,0.89,0
230,14,77,1016,18,0.89,0
251,14,68,1016,20,1.78,0
251,16,64,1017,23,2.67,0
246,16,60,1017,24,3.56,0
194,16,57,1017,25,1.79,0
137,15,47,1016,27,4.92,0
127,14,42,1015,28,8.05,0
130,13,37,1014,29,11.18,0
143,11,32,1014,29,16.1,0
143,12,34,1013,29,20.12,0
153,13,39,1013,28,23.25,0
172,12,37,1013,28,26.38,0
182,13,41,1013,27,30.4,0
164,12,41,1013,26,34.42,0
166,9,38,1014,24,38.44,0
199,11,49,1014,22,41.57,0
196,11,52,1014,21,44.7,0
223,11,52,1014,21,46.49,0
218,10,52,1014,20,48.28,0
272,10,55,1014,19,50.07,0
172,11,63,1014,18,0.89,0
137,10,67,1014,16,1.34,0
119,10,67,1014,16,1.79,0
116,10,59,1014,18,4.92,0
120,9,55,1015,18,0.89,0
135,10,52,1015,20,3.13,0
126,9,49,1015,20,6.26,0
123,10,46,1015,22,9.39,0
116,10,46,1015,22,13.41,0
141,11,46,1014,23,16.54,0
163,12,46,1014,24,20.56,0
148,13,56,1014,22,25.48,0
139,13,53,1013,23,29.5,0
88,14,56,1013,23,32.63,0
68,13,53,1012,23,35.76,0
60,13,56,1012,22,38.89,0
103,12,53,1012,22,40.68,0
77,12,56,1012,21,42.47,0
42,12,53,1013,22,44.26,0
35,10,52,1013,20,49.18,0
42,10,52,1013,20,53.2,0
53,10,55,1012,19,3.13,0
54,10,55,1012,19,1.79,0
48,11,63,1011,18,3.58,0
49,12,72,1011,17,5.37,0
55,12,72,1011,17,7.16,0
56,12,72,1011,17,8.95,0
64,12,72,1011,17,12.08,0
52,12,72,1011,17,16.1,0
17,11,67,1011,17,20.12,0
21,11,67,1012,17,23.25,0
24,12,72,1011,17,26.38,0
25,12,67,1011,18,30.4,0
35,11,63,1010,18,33.53,0
28,12,67,1010,18,35.32,0
47,11,56,1009,20,38.45,0
53,12,59,1008,20,41.58,0
60,12,63,1008,19,44.71,0
60,12,63,1007,19,46.5,0
66,12,63,1007,19,48.29,0
64,12,67,1007,18,0.89,0
60,12,77,1008,16,1.79,0
64,12,82,1008,15,3.58,0
65,12,82,1008,15,5.37,0
73,12,87,1008,14,0.89,0
76,11,87,1007,13,3.13,0
93,10,87,1006,12,0.89,0
97,10,93,1005,11,1.78,0
108,10,93,1004,11,0.89,0
105,7,93,1003,8,0.89,0
108,9,100,1003,9,0.89,0
116,9,100,1003,9,1.78,0
98,11,93,1003,12,2.67,0
27,13,82,1003,16,4.46,0
9,1,23,1003,23,7.15,0
13,-1,17,1002,25,15.2,0
16,-3,13,1002,27,27.27,0
14,3,21,1001,27,4.02,0
12,-2,12,1001,30,8.94,0
9,-3,11,1000,30,14.75,0
14,-2,11,999,31,18.77,0
13,-5,9,998,31,3.13,0
16,-9,6,998,31,4.92,0
19,-9,7,997,30,8.05,0
38,5,27,998,25,1.79,0
33,-3,13,999,27,5.81,0
43,-1,16,999,26,12.96,0
46,1,20,999,25,18.77,0
47,2,23,999,24,22.79,0
60,5,39,999,19,24.58,0
52,7,58,998,15,26.37,0
54,8,67,997,14,0.89,0
70,8,71,997,13,1.78,0
89,7,71,996,12,2.67,0
115,6,71,996,11,3.56,0
111,8,87,995,10,1.79,0
106,8,55,995,17,0.89,0
77,8,43,995,21,1.78,0
83,5,31,995,23,2.67,0
58,3,21,995,27,3.13,0
26,-3,10,994,31,8.05,0
27,-6,8,994,32,13.86,0
25,-5,8,993,33,17.88,0
17,-14,3,993,34,26.82,0
25,-17,3,992,34,33.97,0
22,-14,3,992,34,42.02,0
55,-9,6,993,33,46.94,0
26,-7,8,993,30,50.96,0
37,-8,9,994,26,54.09,0
38,-7,14,995,21,57.22,0
48,-4,18,996,21,1.79,0
31,-8,13,997,21,2.68,0
25,0,33,997,16,4.47,0
32,-9,15,997,18,3.13,0
67,-7,18,998,17,0.89,0
119,3,47,998,14,1.78,0
122,0,46,998,11,0.89,0
52,-1,40,998,12,1.79,0
36,-4,30,999,13,1.79,0
53,-4,26,999,15,0.89,0
47,-5,19,1000,19,1.79,0
29,-9,12,1000,21,7.6,0
24,-6,13,1000,23,4.92,0
22,-6,12,1001,25,4.02,0
10,-6,11,1001,26,1.79,0
12,-9,8,1000,28,1.79,0
23,-12,6,1000,29,4.92,0
93,-8,8,999,29,3.13,0
35,-8,7,999,30,3.13,0
24,-4,12,999,28,7.15,0
35,-5,11,999,28,8.94,0
46,-4,12,999,28,12.07,0
43,-4,13,999,26,15.2,0
77,-3,16,1000,24,19.22,0
79,-2,19,1002,22,22.35,0
59,-2,22,1002,20,25.48,0
35,-1,25,1002,19,26.37,0
87,2,38,1003,16,0.89,0
50,5,51,1003,15,0.89,0
53,6,48,1003,17,1.78,0
76,6,58,1002,14,2.67,0
91,6,62,1003,13,1.79,0
96,5,62,1002,12,3.58,0
96,6,54,1003,15,5.37,0
130,6,48,1004,17,7.16,0
83,4,34,1004,20,8.95,0
78,4,32,1004,21,12.08,0
69,4,28,1003,23,0.89,0
65,-1,19,1004,24,1.78,0
68,1,20,1002,25,1.79,0
72,4,24,1002,26,1.79,0
75,6,26,1000,27,3.58,0
90,5,24,1000,27,9.39,0
103,6,26,1000,27,13.41,0
115,7,31,999,25,16.54,0
120,8,35,999,24,19.67,0
128,9,40,1000,23,22.8,0
144,11,52,1000,21,24.59,0
179,12,59,1002,20,0.89,0
176,13,72,1002,18,0.89,0
264,13,72,1003,18,1.78,0
195,13,77,1004,17,0.89,0
196,13,82,1005,16,0.89,0
89,12,82,1005,15,1.79,0
25,-6,13,1004,23,12.97,0
50,-7,13,1005,22,20.12,0
15,-5,16,1006,21,25.93,0
28,-3,19,1006,21,33.08,0
17,-3,17,1007,23,40.23,0
47,-1,19,1008,24,47.38,0
21,-1,19,1008,24,55.43,0
21,2,20,1009,26,62.58,0
93,-1,15,1009,27,65.71,0
140,-2,13,1009,29,68.84,0
75,-1,14,1008,29,1.79,0
89,1,14,1007,31,3.58,0
23,-2,11,1007,31,5.37,0
19,1,14,1007,31,6.26,0
38,1,15,1007,30,7.15,0
44,4,21,1007,28,1.79,0
37,2,22,1008,25,3.58,0
42,-1,15,1009,27,6.71,0
51,0,17,1010,27,4.02,0
86,7,40,1011,21,1.79,0
67,7,42,1011,20,3.58,0
79,7,45,1012,19,0.89,0
55,4,37,1013,19,0.89,0
77,7,55,1014,16,1.78,0
86,7,51,1014,17,1.79,0
105,8,62,1015,15,0.89,0
111,8,62,1016,15,1.79,0
126,8,58,1016,16,0.89,0
90,7,42,1017,20,1.79,0
60,5,35,1018,21,4.92,0
99,5,31,1018,23,8.05,0
67,6,29,1018,25,9.84,0
75,5,27,1018,25,1.79,0
76,4,24,1017,26,3.58,0
58,4,26,1016,27,1.79,0
48,4,26,1015,27,4.92,0
42,5,24,1014,27,8.94,0
37,5,24,1014,27,13.86,0
39,6,26,1014,27,17.88,0
76,7,31,1014,25,22.8,0
53,8,35,1015,24,26.82,0
44,8,40,1015,22,29.95,0
38,8,43,1016,21,31.74,0
39,8,45,1017,20,34.87,0
40,10,59,1018,18,36.66,0
47,9,59,1018,17,39.79,0
38,9,59,1018,17,42.92,0
53,9,63,1018,16,44.71,0
53,9,67,1018,15,0.89,0
49,8,71,1018,13,1.78,0
62,9,76,1018,13,2.23,0
59,10,76,1019,14,2.68,0
68,10,59,1019,18,3.57,0
70,10,52,1019,20,4.46,0
56,10,46,1019,22,5.35,0
37,9,40,1019,23,7.14,0
63,8,35,1018,24,8.93,0
51,9,34,1017,26,1.79,0
124,8,31,1016,26,4.92,0
79,8,31,1016,26,8.05,0
101,8,31,1015,26,12.97,0
85,9,34,1014,26,16.99,0
108,9,36,1014,25,21.01,0
65,8,33,1013,25,24.14,0
74,8,35,1013,24,27.27,0
80,12,53,1014,22,31.29,0
79,11,52,1015,21,34.42,0
83,11,56,1015,20,37.55,0
66,11,59,1015,19,41.57,0
71,11,59,1015,19,44.7,0
79,12,67,1015,18,46.49,0
97,11,63,1014,18,0.89,0
98,11,67,1014,17,1.79,0
107,11,67,1013,17,3.58,0
114,11,72,1013,16,0.89,0
119,11,67,1013,17,1.78,0
112,11,67,1013,17,1.79,0
121,12,67,1013,18,4.92,0
126,12,63,1013,19,6.71,0
132,11,59,1013,19,8.5,0
124,12,59,1013,20,10.29,0
117,12,53,1012,22,0.89,0
119,13,56,1012,22,1.79,0
96,12,46,1010,24,3.58,0
150,14,72,1008,19,3.13,0
154,15,72,1008,20,7.15,0
162,15,68,1008,21,11.17,0
150,15,64,1008,22,16.09,0
104,15,60,1007,23,21.01,0
90,14,53,1006,24,26.82,0
73,13,53,1006,23,32.63,0
83,13,50,1005,24,37.55,0
87,13,50,1004,24,43.36,0
86,13,50,1004,24,48.28,0
72,13,53,1003,23,53.2,0
68,13,53,1003,23,57.22,0
54,13,56,1003,22,63.03,0
32,13,60,1004,21,67.95,0
29,14,68,1004,20,72.87,0
29,13,68,1004,19,77.79,0
37,13,72,1005,18,4.02,0
46,13,72,1005,18,1.79,0
56,13,77,1004,17,4.92,0
58,12,72,1002,17,8.94,0
61,12,72,1002,17,12.07,0
66,13,82,1002,16,15.2,0
67,13,82,1001,16,19.22,0
70,13,82,1000,16,23.24,0
73,14,87,1000,16,27.26,0
73,14,82,999,17,30.39,0
101,14,77,998,18,33.52,0
102,14,77,997,18,35.31,0
101,13,77,999,17,4.92,0
79,14,60,998,22,1.79,0
49,4,24,998,26,5.81,0
36,-18,3,998,28,17.88,0
44,-16,4,998,27,29.06,0
29,-16,4,998,27,42.02,0
22,-16,5,998,26,55.88,0
57,-13,7,999,25,67.06,0
34,-10,10,1000,23,78.24,0
22,-9,11,1002,22,88.07,0
22,-8,14,1003,20,95.22,0
13,-9,13,1004,20,105.05,0
27,-7,17,1004,18,4.02,0
25,-4,25,1004,16,0.89,0
16,-1,37,1003,13,0.89,0
21,0,43,1003,12,0.89,0
22,-2,35,1003,13,1.79,0
20,0,49,1003,10,0.89,0
23,1,53,1003,10,1.79,0
29,-4,23,1003,17,4.92,0
57,-5,18,1004,20,4.02,0
27,-6,14,1004,22,4.02,0
40,-7,12,1003,24,8.94,0
34,-7,11,1003,25,14.75,0
27,-8,9,1002,26,19.67,0
62,-8,9,1001,27,25.48,0
74,-7,9,1000,28,30.4,0
57,-4,11,999,29,37.55,0
41,-4,11,998,29,45.6,0
42,-4,11,997,29,54.54,0
41,-3,13,997,27,62.59,0
43,-1,16,997,26,67.51,0
118,-2,15,997,26,74.66,0
107,0,20,997,24,78.68,0
86,2,25,997,23,82.7,0
79,4,32,997,21,84.49,0
76,4,32,997,21,87.62,0
75,5,39,997,19,90.75,0
80,5,37,996,20,94.77,0
87,6,42,996,19,96.56,0
71,6,45,996,18,99.69,0
72,6,45,996,18,102.82,0
85,7,51,996,17,0.89,0
92,8,62,997,15,0.89,0
99,9,52,997,19,2.68,0
101,10,49,998,21,1.79,0
99,11,46,998,23,3.58,0
101,9,36,998,25,4.02,0
105,7,29,998,26,1.79,0
101,9,34,998,26,3.58,0
104,11,36,998,27,6.71,0
105,12,37,998,28,10.73,0
106,12,37,998,28,13.86,0
